Unnamed: 0,DATE,MATERIAL_NAME,INBOUND,OUTBOUND,BEFORE,AFTER,date,dayofweek,is_weekend,is_month_start,rolling_inbound_3,rolling_outbound_3,inbound_std_3,outbound_std_3,inbound_freq_3,outbound_freq_3,max_outbound_3,inbound_sum_3,outbound_sum_3,rolling_inbound_7,rolling_outbound_7,inbound_std_7,outbound_std_7,inbound_freq_7,outbound_freq_7,max_outbound_7,inbound_sum_7,outbound_sum_7,rolling_inbound_15,rolling_outbound_15,inbound_std_15,outbound_std_15,inbound_freq_15,outbound_freq_15,max_outbound_15,inbound_sum_15,outbound_sum_15,net_flow_3,net_flow_7,net_flow_15,days_since_last_inbound,days_since_last_outbound,stock_future_min,risk
7975,2024-11-11,MAT-0341,0.0,111.38,1093.8499999999997,982.4699999999996,2024-11-11,0,0,0,0.0,54.086666666666666,0.0,49.622279606375734,0.0,3.0,111.38,0.0,162.26,0.0,49.30571428571428,0.0,40.083286149858374,0.0,7.0,111.38,0.0,345.14,0.0,51.42933333333334,0.0,34.88143846695272,0.0,15.0,111.38,0.0,771.44,-162.26,-345.14,-771.44,20,0,619.4199999999995,0
8028,2024-11-13,MAT-0341,0.0,74.26,982.4699999999996,908.2099999999996,2024-11-13,2,0,0,0.0,70.58999999999999,0.0,42.74333047388798,0.0,3.0,111.38,0.0,211.76999999999998,0.0,45.77142857142858,0.0,35.83707364753779,0.0,7.0,111.38,0.0,320.40000000000003,0.0,56.013333333333335,0.0,32.87481269184373,0.0,15.0,111.38,0.0,840.2,-211.76999999999998,-320.40000000000003,-840.2,21,0,594.6599999999995,0
8121,2024-11-16,MAT-0341,0.0,24.75,908.2099999999996,883.4599999999995,2024-11-16,5,1,0,0.0,70.13,0.0,43.462419398832374,0.0,3.0,111.38,0.0,210.39,0.0,45.77142857142858,0.0,35.83707364753779,0.0,7.0,111.38,0.0,320.40000000000003,0.0,54.362,0.0,33.83243946274048,0.0,15.0,111.38,0.0,815.4300000000001,-210.39,-320.40000000000003,-815.4300000000001,22,0,569.6799999999995,0
8153,2024-11-18,MAT-0341,0.0,61.88,883.4599999999995,821.5799999999995,2024-11-18,0,0,0,0.0,53.63,0.0,25.76542062532649,0.0,3.0,74.26,0.0,160.89000000000001,0.0,53.23571428571429,0.0,32.32400906299777,0.0,7.0,111.38,0.0,372.65000000000003,0.0,51.88733333333334,0.0,31.619371428347673,0.0,15.0,111.38,0.0,778.3100000000001,-160.89000000000001,-372.65000000000003,-778.3100000000001,23,0,544.7799999999995,0
8206,2024-11-19,MAT-0341,0.0,41.25,821.5799999999995,780.3299999999995,2024-11-19,1,0,0,0.0,42.626666666666665,0.0,18.603242548903467,0.0,3.0,61.88,0.0,127.88,0.0,52.057142857142864,0.0,32.63185545561561,0.0,7.0,111.38,0.0,364.40000000000003,0.0,51.336666666666666,0.0,31.735444057454263,0.0,15.0,111.38,0.0,770.05,-127.88,-364.40000000000003,-770.05,24,0,520.0299999999995,0
8242,2024-11-20,MAT-0341,0.0,74.26,780.3299999999995,706.0699999999995,2024-11-20,2,0,0,0.0,59.13,0.0,16.675937754741113,0.0,3.0,74.26,0.0,177.39000000000001,0.0,59.13,0.0,31.05408615088627,0.0,7.0,111.38,0.0,413.91,0.0,52.98733333333333,0.0,32.272470680279866,0.0,15.0,111.38,0.0,794.81,-177.39000000000001,-413.91,-794.81,25,0,495.2799999999995,0
8356,2024-11-25,MAT-0341,0.0,37.15,706.0699999999995,668.9199999999995,2024-11-25,0,0,0,0.0,50.88666666666668,0.0,20.345442569119328,0.0,3.0,74.26,0.0,152.66000000000003,0.0,60.70428571428572,0.0,29.334022827394385,0.0,7.0,111.38,0.0,424.93,0.0,52.163999999999994,0.0,32.524347539299576,0.0,15.0,111.38,0.0,782.4599999999999,-152.66000000000003,-424.93,-782.4599999999999,26,0,445.7699999999995,0
8387,2024-11-26,MAT-0341,0.0,49.5,668.9199999999995,619.4199999999995,2024-11-26,1,0,0,0.0,53.63666666666668,0.0,18.897672696216674,0.0,3.0,74.26,0.0,160.91000000000003,0.0,51.86428571428571,0.0,19.032420460136652,0.0,7.0,74.26,0.0,363.04999999999995,0.0,48.86333333333333,0.0,29.8314284574092,0.0,15.0,111.38,0.0,732.9499999999999,-160.91000000000003,-363.04999999999995,-732.9499999999999,27,0,421.00999999999954,0
8417,2024-11-27,MAT-0341,0.0,24.76,619.4199999999995,594.6599999999995,2024-11-27,2,0,0,0.0,37.13666666666666,0.0,12.370005389381676,0.0,3.0,49.5,0.0,111.41,0.0,44.792857142857144,0.0,18.513223845210124,0.0,7.0,74.26,0.0,313.55,0.0,48.86333333333334,0.0,29.8314284574092,0.0,15.0,111.38,0.0,732.95,-111.41,-313.55,-732.95,28,0,396.25999999999954,0
8458,2024-11-28,MAT-0341,0.0,24.98,594.6599999999995,569.6799999999995,2024-11-28,3,0,0,0.0,33.08,0.0,14.22056257677586,0.0,3.0,49.5,0.0,99.24,0.0,44.825714285714284,0.0,18.471881204633565,0.0,7.0,74.26,0.0,313.78,0.0,43.928666666666665,0.0,26.926171513621316,0.0,15.0,111.38,0.0,658.93,-99.24,-313.78,-658.93,29,0,360.50999999999954,0
8519,2024-11-30,MAT-0341,0.0,24.9,569.6799999999995,544.7799999999995,2024-11-30,5,1,0,0.0,24.88,0.0,0.11135528724551759,0.0,3.0,24.98,0.0,74.64,0.0,39.542857142857144,0.0,18.065103297320405,0.0,7.0,74.26,0.0,276.8,0.0,43.93866666666667,0.0,26.91856684432477,0.0,15.0,111.38,0.0,659.08,-74.64,-276.8,-659.08,30,0,335.75999999999954,0
8556,2024-12-02,MAT-0341,0.0,24.75,544.7799999999995,520.0299999999995,2024-12-02,0,0,0,0.0,24.876666666666665,0.0,0.11676186591034345,0.0,3.0,24.98,0.0,74.63,0.0,37.18571428571429,0.0,18.864027368815705,0.0,7.0,74.26,0.0,260.3,0.0,44.94666666666667,0.0,25.802005366877605,0.0,15.0,111.38,0.0,674.2,-74.63,-260.3,-674.2,31,0,309.62999999999954,0
8655,2024-12-05,MAT-0341,0.0,24.75,520.0299999999995,495.2799999999995,2024-12-05,3,0,0,0.0,24.8,0.0,0.08660254036416361,0.0,3.0,24.9,0.0,74.4,0.0,30.11285714285714,0.0,9.704606662621089,0.0,7.0,49.5,0.0,210.79,0.0,43.29666666666667,0.0,26.277018385617783,0.0,15.0,111.38,0.0,649.45,-74.4,-210.79,-649.45,32,0,287.61999999999955,0
8688,2024-12-06,MAT-0341,0.0,49.510000000000005,495.2799999999995,445.7699999999995,2024-12-06,4,0,0,0.0,33.00333333333334,0.0,14.295192665135067,0.0,3.0,49.510000000000005,0.0,99.01,0.0,31.87857142857143,0.0,12.04145537794526,0.0,7.0,49.510000000000005,0.0,223.15,0.0,44.94733333333333,0.0,25.80213154723757,0.0,15.0,111.38,0.0,674.21,-99.01,-223.15,-674.21,33,0,273.86999999999955,0
8731,2024-12-07,MAT-0341,0.0,24.76,445.7699999999995,421.00999999999954,2024-12-07,5,1,0,0.0,33.00666666666667,0.0,14.292306788385542,0.0,3.0,49.510000000000005,0.0,99.02000000000001,0.0,28.344285714285714,0.0,9.333639620824648,0.0,7.0,49.510000000000005,0.0,198.41,0.0,44.856,0.0,25.87581766823997,0.0,15.0,111.38,0.0,672.84,-99.02000000000001,-198.41,-672.84,34,0,260.11999999999955,0
8768,2024-12-09,MAT-0341,0.0,24.75,421.00999999999954,396.25999999999954,2024-12-09,0,0,0,0.0,33.00666666666667,0.0,14.292306788385542,0.0,3.0,49.510000000000005,0.0,99.02000000000001,0.0,28.342857142857145,0.0,9.334280394127315,0.0,7.0,49.510000000000005,0.0,198.4,0.0,39.080666666666666,0.0,18.617009682648,0.0,15.0,74.26,0.0,586.21,-99.02000000000001,-198.4,-586.21,35,0,191.3499999999996,0
8797,2024-12-10,MAT-0341,0.0,35.75,396.25999999999954,360.50999999999954,2024-12-10,1,0,0,0.0,28.42,0.0,6.347968178874065,0.0,3.0,35.75,0.0,85.26,0.0,29.881428571428575,0.0,9.572175699340603,0.0,7.0,49.510000000000005,0.0,209.17000000000002,0.0,36.513333333333335,0.0,15.8721286117101,0.0,15.0,74.26,0.0,547.7,-85.26,-209.17000000000002,-547.7,36,0,166.59999999999957,0
8836,2024-12-11,MAT-0341,0.0,24.75,360.50999999999954,335.75999999999954,2024-12-11,2,0,0,0.0,28.416666666666668,0.0,6.350852961085703,0.0,3.0,35.75,0.0,85.25,0.0,29.860000000000003,0.0,9.585344716458167,0.0,7.0,49.510000000000005,0.0,209.02,0.0,36.513333333333335,0.0,15.8721286117101,0.0,15.0,74.26,0.0,547.7,-85.25,-209.02,-547.7,37,0,158.34999999999957,0
8961,2024-12-16,MAT-0341,0.0,26.13,335.75999999999954,309.62999999999954,2024-12-16,0,0,0,0.0,28.876666666666665,0.0,5.9923395542418225,0.0,3.0,35.75,0.0,86.63,0.0,30.057142857142857,0.0,9.476301518851626,0.0,7.0,49.510000000000005,0.0,210.4,0.0,34.13,0.0,14.407548120937944,0.0,15.0,74.26,0.0,511.95000000000005,-86.63,-210.4,-511.95000000000005,38,0,118.46999999999956,0
9056,2024-12-19,MAT-0341,0.0,22.01,309.62999999999954,287.61999999999955,2024-12-19,3,0,0,0.0,24.296666666666667,0.0,2.0970773312710165,0.0,3.0,26.13,0.0,72.89,0.0,29.66571428571429,0.0,9.783659603547866,0.0,7.0,49.510000000000005,0.0,207.66000000000003,0.0,32.84733333333334,0.0,14.583762235869747,0.0,15.0,74.26,0.0,492.71000000000004,-72.89,-207.66000000000003,-492.71000000000004,39,0,118.46999999999956,0
9085,2024-12-20,MAT-0341,0.0,13.75,287.61999999999955,273.86999999999955,2024-12-20,4,0,0,0.0,20.63,0.0,6.304315981928348,0.0,3.0,26.13,0.0,61.89,0.0,24.557142857142853,0.0,6.46982409417155,0.0,7.0,35.75,0.0,171.89999999999998,0.0,28.813333333333336,0.0,9.939845979452478,0.0,15.0,49.510000000000005,0.0,432.20000000000005,-61.89,-171.89999999999998,-432.20000000000005,40,0,49.5,0
9127,2024-12-23,MAT-0341,0.0,13.75,273.86999999999955,260.11999999999955,2024-12-23,0,0,0,0.0,16.503333333333334,0.0,4.7689132235059875,0.0,3.0,22.01,0.0,49.510000000000005,0.0,22.98428571428571,0.0,7.6440365801122425,0.0,7.0,35.75,0.0,160.89,0.0,27.253333333333334,0.0,10.365146037608532,0.0,15.0,49.510000000000005,0.0,408.8,-49.510000000000005,-160.89,-408.8,41,0,49.0,0
9164,2024-12-24,MAT-0341,0.0,68.77,260.11999999999955,191.3499999999996,2024-12-24,1,0,0,0.0,32.089999999999996,0.0,31.765811810813176,0.0,3.0,68.77,0.0,96.27,0.0,29.27285714285714,0.0,19.004292247003644,0.0,7.0,68.77,0.0,204.91,0.0,28.538,0.0,13.908043510347303,0.0,15.0,68.77,0.0,428.07,-96.27,-204.91,-428.07,42,0,1.045,0
9196,2024-12-25,MAT-0341,0.0,24.75,191.3499999999996,166.59999999999957,2024-12-25,2,0,0,0.0,35.75666666666667,0.0,29.11460343767937,0.0,3.0,68.77,0.0,107.27,0.0,27.701428571428572,0.0,18.83346262071086,0.0,7.0,68.77,0.0,193.91,0.0,28.537333333333333,0.0,13.90823777821035,0.0,15.0,68.77,0.0,428.06,-107.27,-193.91,-428.06,43,0,0.995,0
9263,2024-12-27,MAT-0341,0.0,8.25,166.59999999999957,158.34999999999957,2024-12-27,4,0,0,0.0,33.92333333333333,0.0,31.285462012464055,0.0,3.0,68.77,0.0,101.77,0.0,25.344285714285714,0.0,20.244135658788387,0.0,7.0,68.77,0.0,177.41,0.0,27.422,0.0,14.852630454857847,0.0,15.0,68.77,0.0,411.33,-101.77,-177.41,-411.33,44,0,0.995,0
9305,2024-12-30,MAT-0341,0.0,39.88,158.34999999999957,118.46999999999956,2024-12-30,0,0,0,0.0,24.293333333333333,0.0,15.8199441634075,0.0,3.0,39.88,0.0,72.88,0.0,27.30857142857143,0.0,20.986546824550405,0.0,7.0,68.77,0.0,191.16,0.0,28.420666666666666,0.0,15.171142939648202,0.0,15.0,68.77,0.0,426.31,-72.88,-191.16,-426.31,45,0,0.995,0
9022,2024-12-18,MAT-0342,148.5,0.0,0.0,148.5,2024-12-18,2,0,0,148.5,0.0,0.0,0.0,1.0,0.0,0.0,148.5,0.0,148.5,0.0,0.0,0.0,1.0,0.0,0.0,148.5,0.0,148.5,0.0,0.0,0.0,1.0,0.0,0.0,148.5,0.0,148.5,148.5,148.5,0,1,0.995,0
6937,2024-10-06,MAT-0343,49.5,0.0,0.0,49.5,2024-10-06,6,1,0,49.5,0.0,0.0,0.0,1.0,0.0,0.0,49.5,0.0,49.5,0.0,0.0,0.0,1.0,0.0,0.0,49.5,0.0,49.5,0.0,0.0,0.0,1.0,0.0,0.0,49.5,0.0,49.5,49.5,49.5,0,1,0.995,0
9057,2024-12-19,MAT-0343,0.0,0.5,49.5,49.0,2024-12-19,3,0,0,24.75,0.25,35.0017856687341,0.3535533905932738,1.0,1.0,0.5,49.5,0.5,24.75,0.25,35.0017856687341,0.3535533905932738,1.0,1.0,0.5,49.5,0.5,24.75,0.25,35.0017856687341,0.3535533905932738,1.0,1.0,0.5,49.5,0.5,49.0,49.0,49.0,1,0,0.995,0
1366,2024-03-06,MAT-0350,0.0,0.03,1.075,1.045,2024-03-06,2,0,0,0.0,0.03,0.0,0.0,0.0,1.0,0.03,0.0,0.03,0.0,0.03,0.0,0.0,0.0,1.0,0.03,0.0,0.03,0.0,0.03,0.0,0.0,0.0,1.0,0.03,0.0,0.03,-0.03,-0.03,-0.03,1,0,0.995,0
2307,2024-04-13,MAT-0350,0.0,0.05,1.045,0.995,2024-04-13,5,1,0,0.0,0.04,0.0,0.014142135623730954,0.0,2.0,0.05,0.0,0.08,0.0,0.04,0.0,0.014142135623730954,0.0,2.0,0.05,0.0,0.08,0.0,0.04,0.0,0.014142135623730954,0.0,2.0,0.05,0.0,0.08,-0.08,-0.08,-0.08,2,0,26.225,0
2635,2024-04-26,MAT-0350,25.5,0.0,0.995,26.495,2024-04-26,4,0,0,8.5,0.02666666666666667,14.722431864335457,0.025166114784235832,1.0,2.0,0.05,25.5,0.08,8.5,0.02666666666666667,14.722431864335457,0.025166114784235832,1.0,2.0,0.05,25.5,0.08,8.5,0.02666666666666667,14.722431864335457,0.025166114784235832,1.0,2.0,0.05,25.5,0.08,25.42,25.42,25.42,0,1,26.225,0
3196,2024-05-18,MAT-0350,0.0,0.13,26.495,26.365,2024-05-18,5,1,0,8.5,0.06,14.722431864335457,0.06557438524302002,1.0,2.0,0.13,25.5,0.18,6.375,0.052500000000000005,12.75,0.05560275772537426,1.0,3.0,0.13,25.5,0.21000000000000002,6.375,0.052500000000000005,12.75,0.05560275772537426,1.0,3.0,0.13,25.5,0.21000000000000002,25.32,25.29,25.29,1,0,26.225,0
5450,2024-08-12,MAT-0350,0.0,0.03,26.365,26.335,2024-08-12,0,0,0,8.5,0.05333333333333334,14.722431864335457,0.06806859285554047,1.0,2.0,0.13,25.5,0.16,5.1,0.048,11.403946685248927,0.04919349550499538,1.0,4.0,0.13,25.5,0.24000000000000002,5.1,0.048,11.403946685248927,0.04919349550499538,1.0,4.0,0.13,25.5,0.24000000000000002,25.34,25.26,25.26,2,0,8.754999999999967,0
7124,2024-10-11,MAT-0350,0.0,0.05,26.335,26.285,2024-10-11,4,0,0,0.0,0.06999999999999999,0.0,0.05291502622129182,0.0,3.0,0.13,0.0,0.20999999999999996,4.25,0.04833333333333334,10.410331406828506,0.04400757510550504,1.0,5.0,0.13,25.5,0.29000000000000004,4.25,0.04833333333333334,10.410331406828506,0.04400757510550504,1.0,5.0,0.13,25.5,0.29000000000000004,-0.20999999999999996,25.21,25.21,3,0,-13.245000000000031,1
8656,2024-12-05,MAT-0350,0.0,0.03,26.285,26.255,2024-12-05,3,0,0,0.0,0.03666666666666666,0.0,0.011547005383792585,0.0,3.0,0.05,0.0,0.10999999999999997,3.642857142857143,0.045714285714285714,9.638094061735295,0.0407664661444276,1.0,6.0,0.13,25.5,0.32,3.642857142857143,0.045714285714285714,9.638094061735295,0.0407664661444276,1.0,6.0,0.13,25.5,0.32,-0.10999999999999997,25.18,25.18,4,0,-37.99500000000003,1
8689,2024-12-06,MAT-0350,0.0,0.03,26.255,26.225,2024-12-06,4,0,0,0.0,0.03666666666666666,0.0,0.011547005383792585,0.0,3.0,0.05,0.0,0.10999999999999997,3.642857142857143,0.04571428571428572,9.638094061735295,0.0407664661444276,1.0,6.0,0.13,25.5,0.32000000000000006,3.1875,0.043750000000000004,9.015611460128481,0.038149143409218815,1.0,7.0,0.13,25.5,0.35000000000000003,-0.10999999999999997,25.18,25.15,5,0,-62.74500000000003,1
4890,2024-07-19,MAT-0351,156.75,0.0,6.825,163.575,2024-07-19,4,0,0,156.75,0.0,0.0,0.0,1.0,0.0,0.0,156.75,0.0,156.75,0.0,0.0,0.0,1.0,0.0,0.0,156.75,0.0,156.75,0.0,0.0,0.0,1.0,0.0,0.0,156.75,0.0,156.75,156.75,156.75,0,1,-112.24500000000003,1
5140,2024-07-30,MAT-0351,22.0,0.0,163.575,185.575,2024-07-30,1,0,0,89.375,0.0,95.28263876488728,0.0,2.0,0.0,0.0,178.75,0.0,89.375,0.0,95.28263876488728,0.0,2.0,0.0,0.0,178.75,0.0,89.375,0.0,95.28263876488728,0.0,2.0,0.0,0.0,178.75,0.0,178.75,178.75,178.75,0,2,-161.75500000000002,1
5779,2024-08-23,MAT-0351,0.0,6.83,185.575,178.74499999999998,2024-08-23,4,0,0,59.583333333333336,2.276666666666667,84.86472078156702,3.9433023385651436,2.0,1.0,6.83,178.75,6.83,59.583333333333336,2.276666666666667,84.86472078156702,3.9433023385651436,2.0,1.0,6.83,178.75,6.83,59.583333333333336,2.276666666666667,84.86472078156702,3.9433023385651436,2.0,1.0,6.83,178.75,6.83,171.92,171.92,171.92,1,0,-164.50500000000002,1
5923,2024-08-29,MAT-0351,0.0,169.99,178.74499999999998,8.754999999999967,2024-08-29,3,0,0,7.333333333333333,58.940000000000005,12.70170592217173,96.23273403577393,1.0,2.0,169.99,22.0,176.82000000000002,44.6875,44.205000000000005,75.42473483546362,83.91845426762023,2.0,2.0,169.99,178.75,176.82000000000002,44.6875,44.205000000000005,75.42473483546362,83.91845426762023,2.0,2.0,169.99,178.75,176.82000000000002,-154.82000000000002,1.9299999999999784,1.9299999999999784,2,0,-164.53500000000005,1
6163,2024-09-06,MAT-0351,0.0,22.0,8.754999999999967,-13.245000000000031,2024-09-06,4,0,0,0.0,66.27333333333334,0.0,90.14095868878552,0.0,3.0,169.99,0.0,198.82000000000002,35.75,39.764,68.30858291605821,73.3508188775013,2.0,3.0,169.99,178.75,198.82000000000002,35.75,39.764,68.30858291605821,73.3508188775013,2.0,3.0,169.99,178.75,198.82000000000002,-198.82000000000002,-20.07000000000002,-20.07000000000002,3,0,-168.66500000000002,1
6270,2024-09-10,MAT-0351,0.0,24.75,-13.245000000000031,-37.99500000000003,2024-09-10,1,0,0,0.0,72.24666666666667,0.0,84.6593765234149,0.0,3.0,169.99,0.0,216.74,29.791666666666668,37.26166666666667,62.81608406026809,65.892671342621,2.0,4.0,169.99,178.75,223.57000000000002,29.791666666666668,37.26166666666667,62.81608406026809,65.892671342621,2.0,4.0,169.99,178.75,223.57000000000002,-216.74,-44.82000000000002,-44.82000000000002,4,0,-168.66500000000002,1
6437,2024-09-14,MAT-0351,0.0,24.75,-37.99500000000003,-62.74500000000003,2024-09-14,5,1,0,0.0,23.833333333333332,0.0,1.5877132402717575,0.0,3.0,24.75,0.0,71.5,25.535714285714285,35.47428571428572,58.43807772823665,60.33710766936681,2.0,5.0,169.99,178.75,248.32000000000002,25.535714285714285,35.47428571428572,58.43807772823665,60.33710766936681,2.0,5.0,169.99,178.75,248.32000000000002,-71.5,-69.57000000000002,-69.57000000000002,5,0,-168.66500000000002,1
6544,2024-09-19,MAT-0351,0.0,49.5,-62.74500000000003,-112.24500000000003,2024-09-19,3,0,0,0.0,33.0,0.0,14.28941916244327,0.0,3.0,49.5,0.0,99.0,3.142857142857143,42.54571428571429,8.31521840620295,58.35474755240367,1.0,6.0,169.99,22.0,297.82000000000005,22.34375,37.227500000000006,54.851249741590074,56.080974555929906,2.0,6.0,169.99,178.75,297.82000000000005,-99.0,-275.82000000000005,-119.07000000000005,6,0,-168.66500000000002,1
6581,2024-09-21,MAT-0351,0.0,49.51,-112.24500000000003,-161.75500000000002,2024-09-21,5,1,0,0.0,41.25333333333333,0.0,14.29230678838564,0.0,3.0,49.51,0.0,123.75999999999999,0.0,49.618571428571435,0.0,55.25674270426836,0.0,7.0,169.99,0.0,347.33000000000004,19.86111111111111,38.592222222222226,51.84639438872399,52.61847056352403,2.0,7.0,169.99,178.75,347.33000000000004,-123.75999999999999,-347.33000000000004,-168.58000000000004,7,0,-168.66500000000002,1
6834,2024-09-28,MAT-0351,0.0,2.75,-161.75500000000002,-164.50500000000002,2024-09-28,5,1,0,0.0,33.919999999999995,0.0,26.994012299026625,0.0,3.0,49.51,0.0,101.75999999999999,0.0,49.03571428571429,0.0,55.80213372776554,0.0,7.0,169.99,0.0,343.25000000000006,17.875,35.008,49.28308956088961,50.88748586615159,2.0,8.0,169.99,178.75,350.08000000000004,-101.75999999999999,-343.25000000000006,-171.33000000000004,8,0,-168.66500000000002,1
8207,2024-11-19,MAT-0351,0.0,0.03,-164.50500000000002,-164.53500000000005,2024-11-19,1,0,0,0.0,17.43,0.0,27.815362661665954,0.0,3.0,49.51,0.0,52.29,0.0,24.755714285714284,0.0,19.698818794657768,0.0,7.0,49.51,0.0,173.29,16.25,31.828181818181818,47.06365370431836,49.41463625651449,2.0,9.0,169.99,178.75,350.11,-52.29,-173.29,-171.36,9,0,-168.66500000000002,1
8931,2024-12-14,MAT-0351,0.0,4.13,-164.53500000000005,-168.66500000000002,2024-12-14,5,1,0,0.0,2.3033333333333332,0.0,2.0861767262946804,0.0,3.0,4.13,0.0,6.91,0.0,22.20285714285714,0.0,21.21503925228965,0.0,7.0,49.51,0.0,155.42,14.895833333333334,29.52,45.11795882277181,47.78866316682993,2.0,10.0,169.99,178.75,354.24,-6.91,-155.42,-175.49,10,0,11.630000000000004,0
411,2024-01-16,MAT-0352,0.0,2.75,21.65,18.9,2024-01-16,1,0,0,0.0,2.75,0.0,0.0,0.0,1.0,2.75,0.0,2.75,0.0,2.75,0.0,0.0,0.0,1.0,2.75,0.0,2.75,0.0,2.75,0.0,0.0,0.0,1.0,2.75,0.0,2.75,-2.75,-2.75,-2.75,1,0,11.600000000000003,0
731,2024-01-30,MAT-0352,0.0,0.2,18.9,18.7,2024-01-30,1,0,0,0.0,1.475,0.0,1.8031222920256962,0.0,2.0,2.75,0.0,2.95,0.0,1.475,0.0,1.8031222920256962,0.0,2.0,2.75,0.0,2.95,0.0,1.475,0.0,1.8031222920256962,0.0,2.0,2.75,0.0,2.95,-2.95,-2.95,-2.95,2,0,11.570000000000004,0
782,2024-02-01,MAT-0352,0.0,0.1,18.7,18.6,2024-02-01,3,0,1,0.0,1.0166666666666666,0.0,1.501943185787443,0.0,3.0,2.75,0.0,3.05,0.0,1.0166666666666666,0.0,1.501943185787443,0.0,3.0,2.75,0.0,3.05,0.0,1.0166666666666666,0.0,1.501943185787443,0.0,3.0,2.75,0.0,3.05,-3.05,-3.05,-3.05,3,0,11.570000000000004,0
1127,2024-02-26,MAT-0352,0.0,0.08,18.6,18.52,2024-02-26,0,0,0,0.0,0.12666666666666668,0.0,0.0642910050732859,0.0,3.0,0.2,0.0,0.38,0.0,0.7825,0.0,1.3127166487860205,0.0,4.0,2.75,0.0,3.13,0.0,0.7825,0.0,1.3127166487860205,0.0,4.0,2.75,0.0,3.13,-0.38,-3.13,-3.13,4,0,11.570000000000004,0
1177,2024-02-28,MAT-0352,0.0,1.38,18.52,17.14,2024-02-28,2,0,0,0.0,0.5199999999999999,0.0,0.7448489779814428,0.0,3.0,1.38,0.0,1.5599999999999998,0.0,0.9019999999999999,0.0,1.1678270419886672,0.0,5.0,2.75,0.0,4.51,0.0,0.9019999999999999,0.0,1.1678270419886672,0.0,5.0,2.75,0.0,4.51,-1.5599999999999998,-4.51,-4.51,5,0,11.570000000000004,0
3662,2024-06-05,MAT-0352,0.0,1.38,17.14,15.760000000000002,2024-06-05,2,0,0,0.0,0.9466666666666667,0.0,0.7505553499465134,0.0,3.0,1.38,0.0,2.84,0.0,0.9816666666666666,0.0,1.062608425840237,0.0,6.0,2.75,0.0,5.89,0.0,0.9816666666666666,0.0,1.062608425840237,0.0,6.0,2.75,0.0,5.89,-2.84,-5.89,-5.89,6,0,11.570000000000004,0
5614,2024-08-17,MAT-0352,0.0,4.13,15.760000000000002,11.630000000000004,2024-08-17,5,1,0,0.0,2.2966666666666664,0.0,1.5877132402714709,0.0,3.0,4.13,0.0,6.89,0.0,1.4314285714285713,0.0,1.5352353627530924,0.0,7.0,4.13,0.0,10.02,0.0,1.4314285714285713,0.0,1.5352353627530924,0.0,7.0,4.13,0.0,10.02,-6.89,-10.02,-10.02,7,0,11.570000000000004,0
6438,2024-09-14,MAT-0352,0.0,0.03,11.630000000000004,11.600000000000003,2024-09-14,5,1,0,0.0,1.8466666666666667,0.0,2.089457664881807,0.0,3.0,4.13,0.0,5.54,0.0,1.042857142857143,0.0,1.4894150337824386,0.0,7.0,4.13,0.0,7.3,0.0,1.2562499999999999,0.0,1.5052378786851504,0.0,8.0,4.13,0.0,10.049999999999999,-5.54,-7.3,-10.049999999999999,8,0,11.570000000000004,0
7504,2024-10-24,MAT-0352,0.0,0.03,11.600000000000003,11.570000000000004,2024-10-24,3,0,0,0.0,1.3966666666666665,0.0,2.367136103677466,0.0,3.0,4.13,0.0,4.1899999999999995,0.0,1.0185714285714285,0.0,1.506734090358222,0.0,7.0,4.13,0.0,7.129999999999999,0.0,1.12,0.0,1.4661514246489002,0.0,9.0,4.13,0.0,10.08,-4.1899999999999995,-7.129999999999999,-10.08,9,0,78.135,0
165,2024-01-07,MAT-0353,148.5,0.0,32.825,181.325,2024-01-07,6,1,0,148.5,0.0,0.0,0.0,1.0,0.0,0.0,148.5,0.0,148.5,0.0,0.0,0.0,1.0,0.0,0.0,148.5,0.0,148.5,0.0,0.0,0.0,1.0,0.0,0.0,148.5,0.0,148.5,148.5,148.5,0,1,78.135,0
289,2024-01-11,MAT-0353,0.0,24.75,181.325,156.575,2024-01-11,3,0,0,74.25,12.375,105.0053570062023,17.50089283436705,1.0,1.0,24.75,148.5,24.75,74.25,12.375,105.0053570062023,17.50089283436705,1.0,1.0,24.75,148.5,24.75,74.25,12.375,105.0053570062023,17.50089283436705,1.0,1.0,24.75,148.5,24.75,123.75,123.75,123.75,1,0,78.135,0
412,2024-01-16,MAT-0353,0.0,24.76,156.575,131.815,2024-01-16,1,0,0,49.5,16.503333333333334,85.73651497465943,14.29230678838561,1.0,2.0,24.76,148.5,49.510000000000005,49.5,16.503333333333334,85.73651497465943,14.29230678838561,1.0,2.0,24.76,148.5,49.510000000000005,49.5,16.503333333333334,85.73651497465943,14.29230678838561,1.0,2.0,24.76,148.5,49.510000000000005,98.99,98.99,98.99,2,0,78.135,0
543,2024-01-22,MAT-0353,0.0,28.88,131.815,102.935,2024-01-22,0,0,0,0.0,26.13,0.0,2.3815751090402295,0.0,3.0,28.88,0.0,78.39,37.125,19.5975,74.25,13.208917126951272,1.0,3.0,28.88,148.5,78.39,37.125,19.5975,74.25,13.208917126951272,1.0,3.0,28.88,148.5,78.39,-78.39,70.11,70.11,3,0,71.475,0
